1~100,101~200,201~300,301~400,401~500,501~600,601~700,701~800,801~900,901~1000,1001~1100,1101~1200,1201~1300,1301~1400,1401~1500,1501~1600,1601~1700,1701~1800,1801~1900,1901~2000,2001~2100,2101~2200,2201~2300,2301~2400,2401~2500,2501~2600,2601~2700,2701~2800,2801~2900,2901~3000,3001~3100,3101~3200,3201~3300,3301~3400,3401~3500,3501~3600,3601~3700,3701~3800,3801~3900,3901~4000,4001~4100,4101~4200,4201~4300,4301~4400,4401~4500,4501~4600,4601~4700,4701~4800,4801~4900,4901~5000,5001~5100,5101~5200,5201~5300,5301~5400,5401~5500,5501~5600,5601~5700,5701~5800,5801~5900,5901~6000,6001~6100,6101~6200,6201~6300,6301~6400,6401~6500,6501~6600,6601~6700,6701~6800,6801~6900,6901~7000,7001~7100,7101~7200,7201~7300,7301~7400,7401~7500,7501~7600,7601~7700,7701~7800,7801~7900,7901~8000,8001~8100,8101~8200,8201~8300,8301~8400,8401~8500,8501~8600,8601~8700,8701~8800,8801~8900,8901~9000,9001~9100,9101~9200,9201~9300,9301~9400,9401~9500,9501~9600,9601~9700,9701~9800,9801~9900,9901~10000,10001~10100,10101~10200,10201~10300,10301~10400,10401~10500,10501~10600,10601~10700,10701~10800,10801~10900,10901~11000,11001~11100,11101~11200,11201~11300,11301~11400,11401~11500,11501~11600,11601~11700,11701~11800,11801~11900,11901~12000,12001~12100,12101~12200,12201~12300,12301~12400,12401~12500,12501~12600,12601~12700,12701~12800,12801~12900,12901~13000,13001~13100,13101~13200,13201~13300,13301~13400,13401~13500,13501~13600,13601~13700,13701~13800,13801~13900,13901~14000,14001~14100,14101~14200,14201~14300,14301~14400,14401~14500,14501~14600,14601~14700,14701~14800,14801~14900,14901~15000,15001~15100,15101~15200,15201~15300,15301~15400,15401~15500,15501~15600,15601~15700,15701~15800,15801~15900,15901~16000,16001~16100,16101~16200,16201~16300,16301~16400,16401~16500,16501~16600,16601~16700,16701~16800,16801~16900,16901~17000,17001~17100,17101~17200,17201~17300,17301~17400,17401~17500,17501~17600,17601~17700,17701~17800,17801~17900,17901~18000,18001~18100,18101~18200,18201~18300,18301~18400,18401~18500,18501~18600,18601~18700,18701~18800,18801~18900,18901~19000,19001~19100,19101~19200,19201~19300,19301~19400,19401~19500,19501~19600,19601~19700,19701~19800,19801~19900,19901~20000,,
2,2.0204,2.00749,2.16869,2.13685,2.31867,2.0617,2.07217,1.96479,1.71627,1.91997,1.40436,1.12192,1.15827,1.36427,1.25609,1.47257,1.07106,0.867751,1.08412,0.858156,1.131,0.887944,0.871343,0.887548,0.776635,0.897015,0.906163,0.73399,0.886646,0.972456,0.904643,0.977722,0.865939,0.898379,0.874121,0.897291,0.930308,0.877201,0.770633,0.824265,0.911227,0.884702,0.910927,0.910509,0.858205,0.915801,1.02463,0.83922,0.862659,0.927614,0.849611,0.988036,1.0007,1.06929,0.892871,0.861316,0.85089,0.913569,0.79521,0.849776,0.957313,0.810185,0.889886,0.884135,1.02662,0.892558,0.864217,0.732332,0.821273,0.79196,0.763264,0.818801,0.757716,0.772106,0.870536,0.980014,0.91338,0.843064,0.841105,0.935554,0.94047,1.02622,0.741549,0.799446,0.791099,0.786864,0.631315,0.813611,0.792726,0.867589,0.900521,0.875332,0.756082,1.02681,0.883549,1.11248,0.991781,0.824763,0.8563,0.93898,0.942751,1.00694,0.90333,1.04321,0.848866,0.852263,1.02634,0.730968,0.9393,1.09248,1.08242,1.12266,0.959948,0.889187,1.03214,1.11641,1.03666,1.03908,0.906771,1.0032,1.04231,1.06054,0.885861,0.87989,0.841078,0.793858,0.993957,1.13263,0.917251,0.769977,0.958817,1.02451,1.07708,1.17851,0.92127,1.15878,1.02991,0.922688,0.961651,0.882136,0.830408,0.977708,0.868151,0.965216,0.949999,1.04538,0.931374,0.936825,0.843934,0.875538,0.937862,1.04802,0.936749,0.973224,0.781079,0.696682,0.924918,0.991156,1.07958,1.06283,0.731816,0.767864,0.878368,0.870256,0.841381,1.00107,0.831923,0.697934,0.952714,0.837158,0.785738,0.81084,0.881454,1.04099,0.96905,0.905338,0.867225,0.849919,0.85834,0.794698,0.669681,0.758467,0.820782,0.82133,0.862631,0.821225,0.973081,0.930419,0.884957,0.791826,0.82278,0.676244,0.899771,0.924148,0.8725,0.846064,0.802312,0.812904,0.928002,,195.215
2,2.04654,2.02537,2.16488,2.23155,2.21584,2.24093,2.27148,1.61964,1.63521,1.43017,1.38198,1.115,1.33902,1.19581,1.16027,1.42554,1.25657,0.861312,0.895963,1.13115,1.00824,1.27648,0.952055,1.00395,0.923455,1.02898,0.889035,0.718581,0.708958,0.707208,0.840255,0.763905,0.813531,0.847766,0.951655,0.693269,0.713613,0.916395,0.891039,0.785515,0.979648,0.717536,0.877156,1.22719,0.979308,0.853324,0.994359,0.986426,0.810223,0.800148,0.835108,0.799898,0.849099,0.849611,0.8343,0.91372,0.69243,0.769637,0.888321,0.906969,0.813062,1.10763,0.718996,0.923941,0.95316,0.823689,0.820572,0.710674,0.715555,0.872028,0.921667,0.777081,0.763016,0.756103,0.833505,0.934956,1.01123,1.12232,1.06066,1.03737,0.96105,0.900288,0.755137,1.06527,1.0704,0.774338,0.80265,0.946298,1.02207,0.96261,1.18394,0.811956,0.769135,0.753248,0.813743,1.09759,0.93778,0.885658,0.900158,0.942921,0.82248,0.998218,0.836032,0.81412,0.709928,0.739759,0.825706,0.83965,0.969774,0.828381,0.66127,0.737785,0.899223,1.05601,1.10342,0.869329,0.927863,0.879884,0.926311,0.874865,0.955022,1.20734,0.762957,0.710075,0.761563,1.01648,0.785678,0.757038,0.792557,0.804518,0.858966,1.07375,0.979184,0.765645,0.925115,1.01492,1.04761,1.06595,1.04605,0.740033,0.752919,1.02893,0.992459,0.917003,0.798638,0.819505,0.637966,0.917443,0.810222,0.947352,0.707163,0.792424,0.796701,0.871014,0.915825,0.889728,0.822992,0.947638,0.941097,0.843962,0.7716,0.722368,0.944387,0.790372,0.74973,0.685983,0.806423,1.14282,0.970441,0.759173,0.760951,0.969992,0.930371,1.09918,0.924436,0.729326,0.773811,0.780574,0.856319,1.12239,0.86992,0.835582,0.749302,0.83258,0.739682,0.906937,0.810521,0.74984,0.871755,0.881647,0.748926,0.836403,0.920186,0.766748,0.804884,0.817314,0.666414,0.766954,0.949692,,190.033
2,2.00873,2.02952,2.20194,2.2824,2.10222,2.0272,1.98503,1.92382,1.82356,1.55376,1.46701,1.12373,0.995985,1.27084,1.19573,1.0921,1.22178,0.986091,1.07571,0.852836,0.655186,0.857787,1.28875,1.04817,0.853923,0.684468,0.652157,0.914102,1.15255,0.841347,0.734454,0.801072,0.891305,0.819558,0.850618,0.909114,0.554545,0.604452,0.788452,0.750825,0.749619,0.840648,0.677515,0.864809,0.844562,0.912618,0.844263,0.755335,0.843126,0.833963,0.825484,0.736338,0.760998,0.798088,0.765871,0.834411,0.950701,0.711022,0.83282,0.814411,0.827079,1.06903,1.00424,0.734742,0.965033,0.868766,0.731356,0.82662,0.692876,0.684475,0.636425,0.846726,0.827421,0.950223,0.776775,0.792305,0.923388,0.855753,0.762398,0.86012,0.967297,1.02731,0.93838,1.00371,0.684149,0.839357,1.08028,0.872483,0.984223,0.93877,0.862206,0.959307,1.1709,1.01114,0.944048,0.908238,1.024,1.12282,1.17411,1.09648,1.05074,0.875773,1.02773,1.00214,0.871531,0.830404,0.800402,1.03055,0.943385,0.990445,0.89543,1.00452,0.96178,1.12846,0.945697,0.928272,0.842763,0.987626,0.990383,1.01503,0.933776,0.871482,0.835697,0.940699,0.927656,0.893956,0.872154,0.844219,0.77808,0.895346,1.00582,1.02474,0.858097,0.77002,0.821282,1.00421,1.12244,1.10207,0.997963,1.06547,0.892918,1.05846,1.15781,1.11607,0.968735,0.791771,0.816687,0.958098,0.982115,1.1099,0.952685,0.824837,0.819526,0.919806,0.899746,0.81512,0.834142,0.786804,0.703343,0.924113,0.882128,0.833549,0.783354,0.943053,0.816387,0.911999,0.966879,0.962326,0.888204,0.903015,0.917168,0.967729,0.910956,1.01915,0.974073,0.850548,0.69238,0.797377,0.955179,1.0055,0.950466,0.842332,0.791281,0.803077,0.891384,1.04615,1.06678,0.935722,0.86726,0.851387,0.984422,0.947066,0.770519,0.848777,0.997597,0.975198,0.889672,0.917846,0.933864,,193.627
2,1.99957,2.03689,2.06987,2.30596,2.332,2.19201,2.06295,1.56409,1.49789,1.88214,1.45678,1.50809,1.01886,1.13785,1.12376,1.14792,1.07832,0.981482,0.858802,0.974096,0.967176,0.868741,0.88594,0.840178,1.16213,0.964497,0.846754,0.788982,0.824355,0.760474,0.881918,0.899127,0.78858,0.672794,0.846052,0.771169,0.900457,0.90443,0.82689,0.752955,0.794119,0.825321,0.856567,0.795817,0.713542,0.813572,0.947066,0.684967,0.769743,0.813381,0.853561,0.84421,0.935741,0.711157,0.887924,1.08116,0.821802,0.747636,0.899047,0.820234,0.842634,0.829692,1.02848,0.859545,0.970942,0.918084,1.06025,0.963971,0.855713,0.852568,0.87969,0.861823,1.04842,0.846936,0.81401,0.873912,0.911687,0.867888,1.01972,1.01329,0.975473,0.87373,0.947142,0.989658,1.02663,0.842998,0.7822,0.887396,0.971837,0.852182,0.794277,0.735104,0.819953,0.990337,0.898726,0.870955,1.04519,1.02184,1.15959,1.00163,1.06377,0.880217,0.894826,1.03778,0.931313,0.790737,0.859414,0.999995,0.868716,0.777369,0.763746,1.05002,0.96037,0.903466,0.887599,0.83704,0.823539,0.952238,1.02281,0.927719,0.757759,0.785216,0.864222,0.985113,0.780652,0.675268,0.769807,0.79528,0.841496,0.789659,0.736266,0.732969,0.754514,1.07991,0.879222,0.904255,0.764644,0.941283,0.865384,0.853331,0.901142,0.768528,0.862172,0.943649,1.14564,0.916423,0.85882,0.786145,0.903048,0.926675,1.04355,0.967688,0.789457,0.742172,0.839535,0.825782,0.858004,0.879357,0.895934,0.970875,0.96649,0.785931,1.0799,0.876372,0.659335,0.811885,0.935263,1.03073,0.805876,0.878272,0.932143,1.00368,0.933019,1.04574,1.12183,0.858374,0.810422,0.92019,0.891871,0.781585,0.659106,0.72465,0.851611,0.863522,0.741287,0.708168,0.810856,0.717578,0.784663,0.948129,0.750803,0.736698,0.74493,0.95246,0.874853,1.0126,0.761046,0.790599,0.937369,,189.919
2,2.01823,2.03495,2.22436,2.22516,2.17688,2.08309,2.05404,1.94913,1.65582,1.80467,1.40005,1.12783,1.12333,1.18931,1.17325,1.3323,1.37849,0.962973,0.801992,0.911155,1.02424,1.15632,1.12955,0.924019,0.808859,0.854248,0.900953,0.912427,0.996201,0.831437,0.787437,0.861657,0.711646,0.788124,0.73506,0.885891,0.799333,0.706118,0.671248,0.684186,0.972457,0.827456,0.844323,0.879167,0.796101,0.807175,1.03568,0.832172,0.962259,0.735714,0.870975,0.798698,0.803213,0.798367,1.04739,0.831821,0.754707,0.781707,0.903395,0.832582,0.974004,0.855005,0.853252,0.884657,1.06318,1.20472,0.841759,0.818008,0.933679,0.770834,0.983072,0.967566,0.769592,0.857701,0.862392,1.01184,1.05185,0.931427,0.907139,0.820818,0.924722,1.05644,1.08644,0.927071,1.01073,0.921721,0.8589,0.908192,0.922725,0.950299,0.794288,0.754125,0.763339,0.935278,1.00067,0.996158,0.76805,0.824996,0.860064,0.9799,0.949354,0.988717,0.817199,0.873398,0.823778,0.797986,0.825589,0.921258,0.795886,0.86499,0.766014,0.840014,0.979129,0.856191,1.0292,0.835248,0.996697,0.919203,0.972493,1.2203,0.928237,0.858275,0.967688,0.935451,1.16047,1.07533,0.903732,0.729157,0.993728,1.00875,0.946789,0.844396,0.803289,0.946952,0.937538,1.07434,1.01975,0.858613,0.824888,0.958214,0.98356,0.99518,1.02133,0.908967,0.891113,0.925855,0.94264,1.00081,0.993914,0.92811,0.94143,0.935162,0.929174,1.14078,0.902217,0.814548,1.07347,1.00879,0.955074,0.927938,0.93335,0.938149,0.784507,0.925836,1.00532,0.92767,0.85768,0.696065,0.956373,1.08566,0.887924,0.933143,0.848248,0.763241,0.884579,0.976986,1.05509,0.949391,0.995737,0.98035,0.908237,0.986146,1.00909,0.844373,0.861923,0.831282,0.78696,0.805989,0.958421,0.848665,0.855317,0.889477,0.859467,0.8708,0.960186,0.945403,1.01029,1.03087,1.04726,,196.282
2,2.00574,2.04201,2.20124,2.34014,2.20618,2.00786,2.03402,1.80234,1.79824,1.45554,1.52001,0.989061,1.06277,1.23656,1.12687,1.00691,0.953181,1.00647,0.807136,0.853458,0.849581,1.03588,1.13061,1.00191,0.702156,0.706752,0.737999,0.873105,0.851827,0.839601,0.756202,0.688689,0.80907,0.903274,0.766214,0.853833,0.731347,0.728067,0.785624,0.913662,0.824179,0.683246,0.70989,0.777388,0.980527,0.958459,0.835439,0.873136,0.870847,0.934744,1.0177,0.840851,0.76736,0.815091,0.86942,0.768599,0.852521,0.783106,0.793396,0.878464,0.999851,0.89308,0.875768,0.969151,0.950826,0.956822,0.916213,0.847301,0.786303,0.651444,0.831676,0.996343,0.883996,0.862446,0.8155,0.946801,1.02347,0.960301,0.833067,0.999746,0.940229,0.963178,0.908501,0.904763,0.921797,0.846992,0.90399,0.803822,0.685172,0.81225,0.912767,0.932303,1.02573,0.986262,0.976963,0.966582,0.977672,1.01125,1.04481,1.08118,0.965385,0.955297,1.03601,1.03934,0.851977,0.74599,0.939306,0.849247,0.913338,0.729899,0.786884,0.874968,0.961891,0.808528,0.843645,0.965367,0.944317,0.957313,0.806728,0.986622,0.946674,0.991618,0.943964,1.00895,0.881286,1.1158,1.0755,1.04778,1.00872,0.964761,0.979501,1.07481,1.07929,0.975433,0.920632,1.00841,0.994587,0.905408,1.05598,1.03091,0.933221,0.931313,0.840305,1.0534,1.1209,0.997862,0.712893,0.801813,0.854826,0.953607,0.879782,0.839774,0.756304,0.738317,0.842558,0.892133,0.841249,0.938632,0.77854,0.851075,0.764458,0.825669,0.732429,0.952509,0.816686,0.839621,0.813765,0.727203,0.665384,0.842678,0.907078,0.885508,0.968016,0.750538,0.642213,0.779376,0.795643,0.834754,0.959868,0.751721,0.749346,0.703802,0.768223,0.771398,0.79093,0.696466,0.918252,0.6634,0.898816,0.708942,0.763547,0.689372,0.813302,0.961441,0.951839,0.778858,0.749898,0.772831,0.82708,,189.325
2,2.04004,2.01278,2.15451,2.22006,2.17331,1.98485,2.06509,1.73176,1.97866,1.74411,1.48011,1.46779,1.13211,1.36065,1.0738,0.980971,1.03149,1.11983,0.960222,0.986733,1.10992,0.848566,0.775481,0.79895,0.852453,0.88463,1.04562,0.901876,0.900102,0.715318,0.876272,1.03283,0.86488,0.842209,0.766613,0.715192,0.743199,0.707105,0.805315,0.784569,0.904796,0.944246,0.843213,0.798158,0.789088,0.905933,0.904542,0.869095,0.780919,0.849185,0.809147,0.679483,0.599374,0.828309,0.941846,0.789307,0.785491,0.738857,0.809876,0.85304,0.811209,0.89645,0.853802,0.720993,0.86295,0.885548,0.935173,0.850839,0.766392,0.799408,0.679,0.725386,0.843353,0.868559,0.818413,0.751617,0.693062,0.922274,0.90926,1.00262,0.81288,0.77013,0.768645,0.805614,0.957978,0.721037,0.750843,0.803445,0.937445,1.00164,0.886155,0.996343,0.882118,0.941881,1.17688,0.941149,0.892869,0.957055,1.03426,0.977485,0.962181,0.869881,0.831613,0.890886,0.803808,0.833641,0.776794,0.844906,0.827468,0.862187,1.01399,0.801243,0.910977,0.796173,0.908029,0.737138,0.900419,0.955219,0.941758,0.994763,0.906917,0.777597,0.917623,1.17173,0.859673,0.789599,0.799501,0.911912,0.962203,0.89224,0.942168,0.787436,0.778588,0.908766,1.03215,0.943274,0.906193,0.739896,0.808184,0.925417,1.07597,0.884608,0.814922,0.760507,0.819852,0.843622,1.14832,1.05876,0.727649,0.762072,0.859626,0.918142,1.05345,0.99962,0.834722,0.713705,0.956824,0.899711,1.06259,1.00228,0.973405,0.827545,0.864156,0.865508,1.06837,1.01082,0.908915,0.87211,0.952531,0.950712,1.0603,1.00307,0.923709,0.829525,0.815552,0.889226,0.885704,0.830615,0.977921,0.790564,0.69241,0.9148,0.742624,0.855773,0.799447,0.821142,0.726372,0.731147,0.718823,0.896579,0.817563,0.752516,0.741918,0.717344,0.987655,0.856547,0.781367,0.722492,0.797205,,188.501
2,2.09771,2.02591,2.19379,2.20674,2.29374,2.12904,1.98822,1.80756,1.77555,1.62444,1.40631,1.29443,1.25265,0.968018,1.0659,0.947852,0.95245,1.30811,1.02258,0.936061,0.767461,0.7403,0.992979,0.869645,1.02855,0.729085,0.687135,0.950943,0.976065,0.933009,0.895253,0.798394,0.882622,0.824403,0.89213,0.749044,0.778993,0.816513,0.701783,0.732234,0.850179,0.76237,0.803593,0.903022,0.941253,0.811522,0.848542,0.820721,0.707411,0.939644,0.693483,0.683479,0.784949,0.793105,0.849979,0.889161,0.726195,0.765771,0.714646,0.751061,0.803225,0.99747,0.677657,0.760648,0.738741,0.77191,0.895842,0.850345,0.744104,0.686736,0.710468,0.762181,0.955451,0.92602,0.813093,0.761472,0.821181,0.960373,1.09637,0.995599,1.02366,0.894751,0.943364,0.946656,1.04999,0.916258,0.853496,0.920922,0.950075,0.889329,0.828116,0.951797,0.838104,0.887922,0.892064,0.912469,0.880085,0.992404,0.870817,0.874012,1.0365,0.979483,0.813324,0.78822,0.900249,1.06494,1.03088,0.964074,0.799014,0.847685,0.967898,0.964563,1.04208,0.952563,0.825528,0.913571,1.1898,1.08701,0.81336,0.939296,0.899379,0.966802,0.933336,0.661648,0.795076,1.0016,0.864776,0.961924,1.03383,1.15113,0.92742,0.88428,0.766536,0.853719,1.01492,1.11622,1.08243,0.845381,0.758911,0.912895,0.88796,0.942831,0.923845,0.849807,0.917885,0.868728,0.876296,0.974851,0.934847,1.01932,0.987237,0.861682,0.885058,0.883633,0.778848,0.826245,0.877179,0.781409,0.73821,0.767379,0.884108,0.875156,0.780507,0.73365,0.751021,0.846196,0.850553,0.921815,0.852719,0.860325,0.827481,0.783595,0.915128,0.905691,0.893043,0.835753,0.785546,0.834077,0.828472,0.831876,0.7369,0.777065,0.879823,0.764467,0.710139,0.975443,0.977909,0.938317,0.69668,0.64522,0.726571,0.924126,0.922425,0.833661,0.825801,0.730982,0.787679,1.04653,1.12486,,188.886
2,2.06229,2.03458,2.17456,2.17585,2.20364,2.1256,2.31401,1.54686,1.74186,1.45613,1.36728,1.16727,1.18559,1.30617,1.47803,1.25312,1.11809,0.959047,0.9981,1.1193,0.794879,0.954776,0.866859,0.816819,0.808707,0.732085,0.76085,0.823898,0.864194,0.991473,0.794504,0.729932,0.838136,0.813696,0.926093,0.801084,0.664403,0.798383,0.767167,0.555586,0.648991,0.693817,0.72393,0.757895,0.690366,0.729454,0.887873,0.801771,0.85593,1.02611,0.801874,0.774696,0.72963,0.836519,0.907313,0.809983,0.795698,0.815891,0.841018,0.816857,0.999368,0.887837,0.909414,0.986228,0.862502,0.867421,0.85291,0.834445,0.89987,0.800498,0.744157,0.797933,0.827361,0.969508,0.809073,0.857031,0.810972,0.832818,0.931331,0.989739,1.15603,0.897692,0.889948,0.977577,0.876168,0.893174,0.739356,0.853201,0.875449,0.973749,0.925514,0.946171,0.976672,0.824409,0.992814,0.992785,1.10739,0.880271,1.02805,1.01939,1.22195,1.10706,1.04223,0.987943,0.927951,0.875135,0.799758,0.955821,0.906339,0.93627,0.820519,0.834281,0.923532,0.926671,0.924604,0.890586,1.00269,0.96045,1.10936,0.904761,0.896904,0.898288,1.0755,1.14695,0.947894,0.977685,0.91694,0.805235,0.973253,0.88118,0.838887,0.927251,0.787289,0.860531,1.04736,1.0691,1.04278,0.77278,0.847315,0.959999,1.09813,0.946952,0.940152,0.839135,0.868268,1.22746,0.88971,0.813156,0.876521,0.831316,0.794907,1.06006,0.949905,0.883063,0.855952,0.951837,0.898895,0.918476,0.922892,0.874188,0.710088,0.895001,0.861733,0.84398,0.805849,0.970401,0.894551,0.9908,1.14816,0.744628,0.669692,0.955798,1.06095,1.13893,0.92474,0.811275,0.768973,0.725771,0.862162,0.713506,0.871322,0.774095,0.924891,0.911636,0.960429,0.905166,0.771644,0.634102,0.886394,0.757762,0.82659,0.760068,0.779055,0.951507,0.863171,0.956219,0.832378,0.850715,1.01441,,192.033
2,2.05046,2.01863,2.18083,2.28489,2.17709,2.14451,2.20505,1.79823,1.7122,1.45281,1.29632,1.33593,1.30931,1.22597,1.22358,1.04148,1.04539,0.977615,1.06205,1.18833,0.893917,0.974721,1.16338,0.988889,0.878452,0.688182,0.924244,0.816237,0.844579,1.02309,0.938377,0.883021,0.804295,0.891987,0.868438,0.8029,0.718438,0.865789,0.843991,0.910279,0.829926,0.947652,0.876689,0.971499,0.857159,0.809192,0.899208,1.06012,0.83685,0.945658,0.862979,0.928945,0.982369,0.906071,0.853289,0.680717,0.821362,0.748535,0.927513,1.04805,0.856118,0.877199,0.891352,0.997688,1.10084,0.896793,0.90251,1.0996,0.927767,0.833022,0.829558,1.09892,0.996098,1.03374,0.917879,0.896057,0.782694,0.940407,0.884034,0.884784,0.823605,0.95635,1.00031,1.18823,1.05253,0.953233,0.933414,0.970208,0.819606,1.10365,0.917569,0.840842,0.883339,0.940952,0.846302,0.881287,0.79631,0.928104,0.91304,0.90777,0.845198,0.836231,0.790271,0.87955,0.806573,0.774174,0.840433,0.779208,0.825584,0.888206,0.895303,0.924584,0.74457,0.886276,1.10909,0.967739,0.84491,0.886006,0.820159,0.863886,0.97184,0.893432,0.825183,0.81355,0.988894,0.915208,0.799251,0.905334,0.836555,1.0386,1.09259,0.944483,0.948122,0.919055,0.99486,0.888889,1.05132,0.992534,1.05011,1.13762,0.93054,0.820676,0.874295,1.00665,0.93605,0.895273,0.70191,0.801438,0.841927,0.890161,1.02258,0.827367,0.793459,0.686562,0.822902,0.991152,0.807852,0.858881,0.746071,0.848177,0.969667,0.908069,0.776595,0.941859,0.949323,1.00486,0.902315,0.953996,0.911826,0.65485,0.739733,0.992724,1.07315,0.79112,0.906219,0.75214,0.938491,0.722834,0.78187,0.907529,0.824732,0.903529,1.00213,0.856634,0.838139,0.757846,0.820864,0.830969,0.864504,0.794369,0.704626,0.846669,0.855823,0.838388,0.874082,0.820436,0.854415,0.922111,0.819678,,193.48
